,prompt,text,response,model,temperature,seed,true_value
58,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Ejowo kini itumo ki okunrin la ala pe ohun mu abere ati owu ohun fin ran [PET_BOUNDARY]Oju abe[PET_BOUNDARY] obinrin'",Ejowo kini itumo ki okunrin la ala pe ohun mu abere ati owu ohun fin ran [PET_BOUNDARY]Oju abe[PET_BOUNDARY] obinrin,"<think>

</think>

1",Qwen3-4B,1,4,1
59,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Trudeau ṣalaye pe awọn ile ifopamọ le gbẹsẹ le akaunti awọn to ba ni ohun kan ṣe pẹlu iwọde tako [PET_BOUNDARY]Abẹ́rẹ́[PET_BOUNDARY] covid-19.'",Trudeau ṣalaye pe awọn ile ifopamọ le gbẹsẹ le akaunti awọn to ba ni ohun kan ṣe pẹlu iwọde tako [PET_BOUNDARY]Abẹ́rẹ́[PET_BOUNDARY] covid-19.,"<think>

</think>

1",Qwen3-4B,1,4,0
60,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: '[PET_BOUNDARY]La[PET_BOUNDARY] omu mi ko si fun mi loko e'",[PET_BOUNDARY]La[PET_BOUNDARY] omu mi ko si fun mi loko e,"<think>

</think>

1",Qwen3-4B,1,4,1
61,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Yato si Gurbakhish sing (MBBS) enito nile iwosan oyimbo kan ladugbo naa ti isele jamba yi sele loju re, enito laya lati sododo jeri tako awon odaran wonyi towun tibi awon Ahmadis se sadewun owo nla fun-un wipe [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] ake .'","Yato si Gurbakhish sing (MBBS) enito nile iwosan oyimbo kan ladugbo naa ti isele jamba yi sele loju re, enito laya lati sododo jeri tako awon odaran wonyi towun tibi awon Ahmadis se sadewun owo nla fun-un wipe [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] ake .","<think>

</think>

1",Qwen3-4B,1,4,0
62,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Dafidi sì [PET_BOUNDARY]mọ́[PET_BOUNDARY] o aya re'",Dafidi sì [PET_BOUNDARY]mọ́[PET_BOUNDARY] o aya re,"<think>

</think>

1",Qwen3-4B,1,4,1
63,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Obìnrin Tobanifési Kinbae [PET_BOUNDARY]La[PET_BOUNDARY] Idán Orí Òbò Re, Labalábá Etí Òbò Re, Pèlu Okódídó Nibitofàsiribò Ni Eko'","Obìnrin Tobanifési Kinbae [PET_BOUNDARY]La[PET_BOUNDARY] Idán Orí Òbò Re, Labalábá Etí Òbò Re, Pèlu Okódídó Nibitofàsiribò Ni Eko","<think>

</think>

1",Qwen3-4B,1,4,1
64,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Baba wa [PET_BOUNDARY]sin[PET_BOUNDARY] wa ni [PET_BOUNDARY] gbere ipako [PET_BOUNDARY] ni ….'",Baba wa [PET_BOUNDARY]sin[PET_BOUNDARY] wa ni [PET_BOUNDARY] gbere ipako [PET_BOUNDARY] ni ….,"<think>

</think>

1",Qwen3-4B,1,4,1
65,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: '[PET_BOUNDARY]arákùnrin[PET_BOUNDARY] e ma tobi'",[PET_BOUNDARY]arákùnrin[PET_BOUNDARY] e ma tobi,"<think>

</think>

1",Qwen3-4B,1,4,1
66,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Awọn ọja ti wa ninu sọọbu itaja [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY]'",Awọn ọja ti wa ninu sọọbu itaja [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY],"<think>

</think>

1",Qwen3-4B,1,4,0
67,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Ti ero iwe iroyin yii [PET_BOUNDARY][PET_BOUNDARY] ba[PET_BOUNDARY] [PET_BOUNDARY] jo ti gbogbo onkawe yii patapata, e ni ti o [PET_BOUNDARY] [PET_BOUNDARY] bá [PET_BOUNDARY] sùn [PET_BOUNDARY] n mo awon ijoba, ki o so fun won ki won si n mi edo.'","Ti ero iwe iroyin yii [PET_BOUNDARY][PET_BOUNDARY] ba[PET_BOUNDARY] [PET_BOUNDARY] jo ti gbogbo onkawe yii patapata, e ni ti o [PET_BOUNDARY] [PET_BOUNDARY] bá [PET_BOUNDARY] sùn [PET_BOUNDARY] n mo awon ijoba, ki o so fun won ki won si n mi edo.","<think>

</think>

1",Qwen3-4B,1,4,0
68,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'O salaye pe wọn maa n fi ọkọ bu oun nibi isẹ, ti wọn si maa n lero pe oun ti se [PET_BOUNDARY]iranu[PET_BOUNDARY] u ati isekuse ni oun ko se bimọ.'","O salaye pe wọn maa n fi ọkọ bu oun nibi isẹ, ti wọn si maa n lero pe oun ti se [PET_BOUNDARY]iranu[PET_BOUNDARY] u ati isekuse ni oun ko se bimọ.","<think>

</think>

1",Qwen3-4B,1,4,1
69,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'a ma [PET_BOUNDARY]lò[PET_BOUNDARY] rawa pa lale yi'",a ma [PET_BOUNDARY]lò[PET_BOUNDARY] rawa pa lale yi,"<think>

</think>

1",Qwen3-4B,1,4,1
70,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Odunlami wipe oku naa ni wọn ti ge ori rẹ lọ ti wọn si la [PET_BOUNDARY]aya[PET_BOUNDARY] rẹ lati ko awọn ẹya ara kan ninu rẹ leyii to jẹ ko ṣoro lati da oku naa mọ.'",Odunlami wipe oku naa ni wọn ti ge ori rẹ lọ ti wọn si la [PET_BOUNDARY]aya[PET_BOUNDARY] rẹ lati ko awọn ẹya ara kan ninu rẹ leyii to jẹ ko ṣoro lati da oku naa mọ.,"<think>

</think>

1",Qwen3-4B,1,4,0
71,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Mon sokun bi mo ti nka [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] aileto yii pelu eto ni ile iwe alakobere ati giga pelu iranlowo awon oluko koda ni igbamiran pelu olori ile iwe ni pa mimu awon omo kekere wo egbe buburu yii lorekore.'",Mon sokun bi mo ti nka [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] aileto yii pelu eto ni ile iwe alakobere ati giga pelu iranlowo awon oluko koda ni igbamiran pelu olori ile iwe ni pa mimu awon omo kekere wo egbe buburu yii lorekore.,"<think>

</think>

1",Qwen3-4B,1,4,0
72,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Guardiola ati Messi ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] ti o dara gan nigba ti won jo wa ni Barcelona.'",Guardiola ati Messi ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] ti o dara gan nigba ti won jo wa ni Barcelona.,"<think>

</think>

1",Qwen3-4B,1,4,0
73,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'ba mi [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] mi je, ebi pa mi'","ba mi [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] mi je, ebi pa mi","<think>

</think>

1",Qwen3-4B,1,4,0
74,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Pẹlu irufẹ [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] to yẹ ko wa laarin awọn mejeeji.'",Pẹlu irufẹ [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] to yẹ ko wa laarin awọn mejeeji.,"<think>

</think>

1",Qwen3-4B,1,4,0
75,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Nígbà tí o, fé te àdúgbò náà [PET_BOUNDARY]do[PET_BOUNDARY] o ó mú òpá yìí dá ni, Ìdí niyìí tó fi je pé won ń je oba ni àdúgbò náà títí di òní yìí'","Nígbà tí o, fé te àdúgbò náà [PET_BOUNDARY]do[PET_BOUNDARY] o ó mú òpá yìí dá ni, Ìdí niyìí tó fi je pé won ń je oba ni àdúgbò náà títí di òní yìí","<think>

</think>

1",Qwen3-4B,1,4,0
76,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Iya iya mi dagba, mo [PET_BOUNDARY]dupe fun igbe aye[PET_BOUNDARY] to gbe'","Iya iya mi dagba, mo [PET_BOUNDARY]dupe fun igbe aye[PET_BOUNDARY] to gbe","<think>

</think>

1",Qwen3-4B,1,4,1
77,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'lẹyin ti a gba oloogbe Timothy Adegoke de si ile [PET_BOUNDARY]Itura[PET_BOUNDARY] naa,'","lẹyin ti a gba oloogbe Timothy Adegoke de si ile [PET_BOUNDARY]Itura[PET_BOUNDARY] naa,","<think>

</think>

1",Qwen3-4B,1,4,0
78,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Mo need obo ti oni isu ti mo ma do [PET_BOUNDARY]Je[PET_BOUNDARY] ni ale oni'",Mo need obo ti oni isu ti mo ma do [PET_BOUNDARY]Je[PET_BOUNDARY] ni ale oni,"<think>

</think>

1",Qwen3-4B,1,4,1
79,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Ọgbẹni Quazim Abubakar, ẹni ọdun mẹrinlelọgbọn, to loun n ṣiṣẹ awakọ tanka epo lo sọrọ nipa iṣẹlẹ yii f’ALAROYE, o ni oun lọrọ naa ṣẹlẹ si, iyawo oun [PET_BOUNDARY]Bàbá[PET_BOUNDARY] baba to bi oun lọọ n ba laṣepọ, Ọlọrun si ti fi awọn mejeeji foun mu.'","Ọgbẹni Quazim Abubakar, ẹni ọdun mẹrinlelọgbọn, to loun n ṣiṣẹ awakọ tanka epo lo sọrọ nipa iṣẹlẹ yii f’ALAROYE, o ni oun lọrọ naa ṣẹlẹ si, iyawo oun [PET_BOUNDARY]Bàbá[PET_BOUNDARY] baba to bi oun lọọ n ba laṣepọ, Ọlọrun si ti fi awọn mejeeji foun mu.","<think>

</think>

1",Qwen3-4B,1,4,0
80,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Idi ni pe awon Hausa ko ka awon kun ara won nigba ti ai ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] pelu ile Yoruba ko je ki ohun to ye ko je ti awon lati ibe maa te awon lowo.'",Idi ni pe awon Hausa ko ka awon kun ara won nigba ti ai ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] pelu ile Yoruba ko je ki ohun to ye ko je ti awon lati ibe maa te awon lowo.,"<think>

</think>

1",Qwen3-4B,1,4,0
81,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Ẹgbọ se eewọ ni ki ọmọde ma jẹ idi agbalagba see ewọ ni ki obinrin maa kọkọ kọ ẹnu si okunrin [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] ọjọ pipẹ'",Ẹgbọ se eewọ ni ki ọmọde ma jẹ idi agbalagba see ewọ ni ki obinrin maa kọkọ kọ ẹnu si okunrin [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] ọjọ pipẹ,"<think>

</think>

1",Qwen3-4B,1,4,1
82,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Mokali mi bo si [PET_BOUNDARY]abẹ[PET_BOUNDARY] moto mi lati gbo nkan to n pariwo'",Mokali mi bo si [PET_BOUNDARY]abẹ[PET_BOUNDARY] moto mi lati gbo nkan to n pariwo,"<think>

</think>

1",Qwen3-4B,1,4,0
83,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Asiri to pada tu! [PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] o'",Asiri to pada tu! [PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] o,"<think>

</think>

1",Qwen3-4B,1,4,1
84,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'O ma n je ki ni igbadun taba barawa ni [PET_BOUNDARY]Ibasepo[PET_BOUNDARY]'",O ma n je ki ni igbadun taba barawa ni [PET_BOUNDARY]Ibasepo[PET_BOUNDARY],"<think>

</think>

1",Qwen3-4B,1,4,1
85,"/no_think Tọ́kasí bóyá gbolohun ọrọ tó wà láàárín aami [PET_BOUNDARY] nínú ọ̀rọ̀ yii ni a lo ní ìlò àdàpe (euphemistic) tàbí kò rí bẹ́ẹ̀? Má ṣe fi ìdásílẹ̀ tàbí ìparí sínú ìdáhùn rẹ. Kàn dáhùn pẹ̀lú nọ́mbà 1 bí ó bá jẹ́ àdàpe, tàbí 0 bí kò bá rí bẹ́ẹ̀. Èyí ni ọrọ náà: 'Alamojuto Odua Investment Limited, Mr Raji Adewale fi idi ọrọ naa mulẹ pe ile [PET_BOUNDARY]itura[PET_BOUNDARY] a naa kan kogba wọle fun igba diẹ ni lati fun wọn ni anfani lati ṣe atunṣe si ayika ile ìtura ati ile itura naa.'","Alamojuto Odua Investment Limited, Mr Raji Adewale fi idi ọrọ naa mulẹ pe ile [PET_BOUNDARY]itura[PET_BOUNDARY] a naa kan kogba wọle fun igba diẹ ni lati fun wọn ni anfani lati ṣe atunṣe si ayika ile ìtura ati ile itura naa.","<think>

</think>

1",Qwen3-4B,1,4,0
